label,maximum,mean,median,minimum,sigma,sum,variance,bbox_0,bbox_1,bbox_2,bbox_3,bbox_4,bbox_5,centroid_0,centroid_1,centroid_2,elongation,feret_diameter,flatness,roundness,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_ellipsoid_diameter_2,equivalent_spherical_perimeter,equivalent_spherical_radius,number_of_pixels,number_of_pixels_on_border,perimeter,perimeter_on_border,perimeter_on_border_ratio,principal_axes0,principal_axes1,principal_axes2,principal_axes3,principal_axes4,principal_axes5,principal_axes6,principal_axes7,principal_axes8,principal_moments0,principal_moments1,principal_moments2,age,image_id,genotype
23,1678.0,459.0084721829991,378.9453125,140.0,259.6025393929637,1625349.0,67393.47845927527,114,294,2,24,50,16,125.61959898333804,319.76729737362325,9.635131318836487,2.24409519675505,49.8998997994986,2.024319198703013,0.4681671942301773,9.026291333893093,18.272094840286417,41.00432026573948,1123.4870624676014,9.455382580612795,3541,0,2399.756062179855,0.0,0.0,-0.3397874585524578,-0.05953788711653288,-0.9386158548672406,0.9384517901015721,-0.08732771622927346,-0.33418873056004494,-0.062070288106442134,-0.99439886865175,0.0855462995021103,7.223671887722784,29.60165544767566,149.0728490357934,14,3,cpfl
24,1332.0,405.9901960784314,330.2734375,174.0,221.51995578894892,165644.0,49071.09081273788,118,121,6,10,8,11,122.04411764705883,124.55147058823529,11.661764705882353,1.1282724695555397,12.449899597988733,1.7125753403091548,0.843394825159734,6.175176743901983,10.575455413657117,11.931995196241417,266.0260911596802,4.601052455660458,408,0,315.42295876583836,0.0,0.0,0.5413790948657613,-0.8387240065952603,0.058742798734173575,0.26320253063659416,0.10270703372708678,-0.9592578866443969,0.7985193194336756,0.5347834196978971,0.27635772199705283,2.043982960814807,5.994826847034527,7.631407176002654,14,3,cpfl
25,1732.0,511.9003858295335,385.8984375,146.0,341.7661412964912,1459428.0,116804.09533669316,123,287,0,30,50,17,141.82321992283408,308.542265871624,9.508944230094704,3.8422913843343265,53.27288240746881,1.602761989993294,0.49313379118491757,8.201439326574295,13.144955215869476,50.50674817339585,972.3342922269057,8.796357454812519,2851,24,1971.7454159662227,24.0,0.012171956787960467,-0.04140319072496009,0.169345366227803,0.9846867129879254,-0.9797478172320785,0.186358138146941,-0.07324519762676306,-0.19590811730699303,-0.9677772425943788,0.1581999313832105,6.006286697859462,15.429225538031488,227.78479001794219,14,3,cpfl
26,304.0,206.93023255813952,191.2109375,141.0,44.911232738983095,8898.0,2017.0188261351072,128,281,11,4,4,4,129.2325581395349,282.5813953488372,12.604651162790697,1.035263860351864,4.242640687119285,1.0371457660473677,1.0453289895957991,4.1935297403631004,4.349301615011307,4.502674779791202,59.355790716276815,2.17333470657691,43,0,56.78192349685826,0.0,0.0,0.9379094290512504,0.04065251535247571,0.344489877779122,0.3279908955289791,-0.4271806997755696,-0.8425785555005262,0.11290648939213355,0.9032519154337678,-0.413990461144182,0.867397757818293,0.9330349084914044,1.0000000000115872,14,3,cpfl
27,392.0,244.59420289855072,232.9296875,147.0,59.58541048251651,16877.0,3550.421142369988,133,357,8,4,7,4,134.47826086956522,359.9855072463768,9.434782608695652,1.5930868498009083,6.6332495807108,1.3145431432586951,0.9588154816679509,3.630951454105864,4.773042337500052,7.603870981414321,81.35486304510643,2.544408437947105,69,0,84.84934234017778,0.0,0.0,0.9273355316270177,-0.3725215468313294,-0.03572826511923196,-0.03686502032705086,0.004073426486275511,-0.9993119520314702,0.37241077059924327,0.9280146035182055,-0.009955581280007605,0.6624553701389257,1.1447385635545282,2.9052614328280684,14,3,cpfl
28,232.0,232.0,232.9296875,232.0,0.0,464.0,0.0,136,309,9,1,1,2,136.0,309.0,9.5,0.0,1.0,0.0,1.360637757782408,0.0,0.0,0.0,7.6766331707100495,0.781592641796772,2,0,5.641937486154702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,14,3,cpfl
29,210.0,210.0,212.0703125,210.0,0.0,420.0,0.0,137,310,9,1,1,2,137.0,310.0,9.5,0.0,1.0,0.0,1.360637757782408,0.0,0.0,0.0,7.6766331707100495,0.781592641796772,2,0,5.641937486154702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,14,3,cpfl
30,246.0,223.33333333333334,212.0703125,212.0,19.62990915244715,670.0,385.3333333333285,138,126,15,1,1,3,138.0,126.0,16.0,0.0,2.0,0.0,1.2149136019705389,0.0,0.0,0.0,10.059235159318462,0.8947002289396495,3,0,8.279794664413012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666856,14,3,cpfl
31,278.0,220.03703703703704,205.1171875,169.0,35.674254325107064,5941.0,1272.65242165242,143,284,11,4,3,4,144.33333333333334,284.85185185185185,12.333333333333334,1.0610652266267344,3.7416573867739413,1.3352598279507344,1.0342379217494444,3.009519519560518,4.018490515902755,4.263880549953739,43.523782758444696,1.8610514726982001,27,0,42.08295000904909,0.0,0.0,-0.3834686130511357,0.9221356770605587,0.05116264161185602,-0.920983421420457,-0.3776838124736738,-0.09562674973049741,-0.06885753606764276,-0.08378980181033781,0.9941015586142479,0.4438613955452197,0.7913688303244074,0.8909700484820758,14,3,cpfl
32,288.0,261.0,281.6015625,228.0,27.129319932501073,2610.0,736.0,144,277,11,3,2,3,145.0,277.5,12.2,1.019672721724637,2.449489742783178,2.198825674658127,1.0500937910486707,1.5705544315516697,3.453375407543911,3.5213127009472274,22.446611560909464,1.3365046175719757,10,0,21.375815905447144,0.0,0.0,0.5695948377593244,-0.8219256175578961,0.0,-0.8219256175578961,-0.5695948377593244,-0.0,-0.0,-0.0,-1.0,0.11139990637025893,0.5386000936311963,0.5600000000000307,14,3,cpfl
33,194.0,190.5,191.2109375,187.0,4.041451884327381,762.0,16.333333333333332,147,311,9,1,2,2,147.0,311.5,9.5,1.0,1.4142135623730951,0.0,1.2025902163679698,0.0,0.0,0.0,12.185895570759108,0.9847450218426965,4,0,10.133040669133845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,14,3,cpfl
34,1081.0,338.6475903614458,274.6484375,147.0,170.4421278228311,112431.0,29050.518936774297,148,346,2,11,12,9,151.3644578313253,351.1265060240964,5.578313253012048,1.826818035665347,14.177446878757825,1.2324056253606641,0.7606678439046771,6.113814753121719,7.534699694160225,13.764525294614074,231.86908433000565,4.29552737864118,332,0,304.82303963287063,0.0,0.0,0.6868100967402682,0.7255662377634784,0.04295958139199342,0.1613878197243981,-0.20986303441120488,0.9643191787122805,0.7086930666093963,-0.6553709952427517,-0.26123360414444813,2.5035305336538256,3.802421321475296,12.689684303962206,14,3,cpfl
35,322.0,248.27272727272728,253.7890625,188.0,37.40612492384338,2731.0,1399.2181818181766,150,288,11,2,3,3,150.45454545454547,288.72727272727275,11.818181818181818,1.3143262817562806,3.0,1.5957441029603217,1.0297083704730385,1.8446817792509338,2.9436400710780313,3.8689035094487823,23.91915948713639,1.379647140935167,11,0,23.229061910167975,0.0,0.0,0.8706193936531168,-0.47741256118027964,0.11873970617432601,-0.42390040629068,-0.8504873183130401,-0.31141574612612605,0.24966040323142272,0.22079077837622846,-0.9428261320319592,0.16642959608703187,0.4237961973444596,0.7320882561381925,14,3,cpfl
36,1780.0,706.4087947882737,552.7734375,188.0,439.86290759229,433735.0,193479.37747554347,152,136,11,9,10,12,155.95765472312704,140.4071661237785,16.02768729641694,1.2337591080320458,12.569805089976535,1.2197565982983496,0.951698436469598,8.612535167416807,10.50519659853323,12.96088198510764,349.351842896495,5.27262139145418,614,0,367.08250167189914,0.0,0.0,0.7824572059791135,-0.6214431162905638,-0.03961280129493607,0.6219902689759704,0.7830225720694374,0.0019382798979529368,0.02981318685680917,-0.02615539800568671,0.9992132250148641,3.7763994828110476,5.618550409719484,8.5523413254155,14,3,cpfl
37,346.0,237.6864406779661,232.9296875,157.0,44.7356335440828,28047.0,2001.2769085904663,155,348,11,5,6,7,156.96610169491527,350.2881355932203,14.203389830508474,1.198201428350594,6.48074069840786,1.0907070130976755,0.96946523673281,5.407283172406997,5.897761677949358,7.066706466590316,116.34260828629496,3.0427373531877464,118,0,120.00699342080651,0.0,0.0,0.9994596614731407,-0.029046475058334752,0.015384647369394783,-0.02717919241829914,-0.9935444517211878,-0.11013952039814524,0.018484495867730818,0.10966186548080371,-0.9937970611104585,1.4898072507018851,1.7723369621267484,2.5445205386925625,14,3,cpfl
38,555.0,255.0566037735849,225.9765625,152.0,90.55520075924004,27036.0,8200.244384546268,166,332,3,5,6,8,168.11320754716982,333.8207547169811,6.556603773584905,1.3766495593907275,7.615773105863909,1.1884054697911155,0.9228998992936783,4.704551058164088,5.590914210433784,7.696729584385026,108.31485799248043,2.9358853059852277,106,0,117.3636036534156,0.0,0.0,0.9355199784684061,0.35173797577189897,0.032905414240813155,0.3459196408843672,-0.9309691665100414,0.11677334052783132,0.07170754449081944,-0.09786116393894706,-0.9926133288726325,1.1649493077205657,1.6452667150437896,3.118050264166523,14,3,cpfl
39,692.0,287.6659619450317,260.7421875,131.0,101.72648628889621,136066.0,10348.278012684988,172,338,2,8,19,9,175.2494714587738,348.4799154334038,5.25369978858351,2.6825049735936224,18.788294228055936,1.1387729879411572,0.7035936885306664,6.379929644774022,7.26529154443368,19.489180702551035,293.57893114587455,4.833453117570353,473,0,417.2563454327786,0.0,0.0,0.8891755916817748,0.1349393487210944,-0.43721635299253503,0.44140001643080934,-0.0012129984461323254,0.8973096199917013,0.12055203296604959,-0.9908531176725947,-0.0606407993537026,2.913366249298082,3.7780647668464287,27.1863228736199,14,3,cpfl
40,193.0,193.0,191.2109375,193.0,0.0,193.0,0.0,173,313,8,1,1,1,173.0,313.0,8.0,0.0,0.0,0.0,1.6098024574568734,0.0,0.0,0.0,4.835975862049411,0.6203504908994001,1,0,3.0040803078963907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,3,cpfl
41,357.0,231.8181818181818,225.9765625,144.0,48.90964535846597,7650.0,2392.1534090909117,175,328,3,3,4,5,175.78787878787878,329.72727272727275,4.636363636363637,1.6084274272592796,4.58257569495584,1.250341664027953,0.9861197729039612,2.9265243844936135,3.6591553687261253,5.885485855662142,49.75385671019088,1.989795496189589,33,0,50.4541720765561,0.0,0.0,0.8069513110125918,0.5583904430555119,0.19243101298732787,-0.5772586281761546,0.8145680371762649,0.057020952350794955,-0.12490819769432053,-0.15709559483027352,0.9796524466532412,0.42968866647949905,0.6717556144350142,1.737857831110625,14,3,cpfl
42,260.0,216.78571428571428,219.0234375,174.0,27.355715396150146,3035.0,748.3351648351661,177,324,3,2,4,5,177.35714285714286,325.5,4.571428571428571,1.5486702063079576,4.242640687119285,1.9361780755606375,0.9384329596623054,1.6637700083358982,3.221355012915305,4.988816532442718,28.09114759533104,1.4951329367184953,14,0,29.934101638373427,0.0,0.0,0.9012273112339572,0.4320076674186117,-0.03403981165550839,0.4215034070608328,-0.855649563207878,0.3003309887745152,0.10061913993928957,-0.2850143860819984,-0.9532274589016952,0.14630523934865533,0.5484669657376914,1.3154318765419273,14,3,cpfl
43,661.0,318.6018099547511,281.6015625,128.0,129.9732307976604,70411.0,16893.040723981896,178,252,15,9,5,9,181.7737556561086,254.29864253393666,19.009049773755656,1.1137267738075323,9.486832980505138,1.8624750700898622,0.8855161203931441,4.7805516882167485,8.9036583405797,9.916242678738355,176.7715243353896,3.7506040777364467,221,0,199.62541648243294,0.0,0.0,-0.06839556519605097,0.997408350252262,-0.022330013626812625,0.9492721239927587,0.07194800231312634,0.30611422634929264,0.30692748536386916,-0.00026040393859996927,-0.9517328674150101,1.180789928069248,4.095939909374502,5.080551954495408,14,3,cpfl
44,938.0,367.1095890410959,309.4140625,185.0,172.51354646800337,80397.0,29760.923714967957,182,148,12,7,7,9,184.7579908675799,150.96803652968038,15.479452054794521,1.484146058899572,9.16515138991168,1.1583354624028688,0.9228374786924899,5.944290811018068,6.885482845237737,10.219062228380201,175.70341437375492,3.739255735818739,219,0,190.3947536056923,0.0,0.0,0.28052504569479847,0.9598000343431965,0.00946534799836734,0.9577719784606299,-0.28055310363806374,0.06295072131962043,0.06307563724245696,-0.00859360889549238,-0.9979717500373492,1.8529780948024395,2.486216762428874,5.476363617361079,14,3,cpfl
45,304.0,267.42857142857144,267.6953125,236.0,26.49735628529545,3744.0,702.1098901098862,192,149,17,2,2,4,192.57142857142858,149.42857142857142,18.5,1.9685019684984553,3.3166247903554,1.18321595662143,1.0429021686047488,2.1328247645416045,2.523592294082971,4.967696398589861,28.09114759533104,1.4951329367184953,14,0,26.935553919609642,0.0,0.0,-0.7071067812338159,0.7071067811392788,-7.121442640176709e-13,-0.707106781139279,-0.7071067812338159,5.233615090093443e-23,-5.035620382666526e-13,5.03562038273343e-13,0.9999999999999997,0.2040816326534695,0.285714285715585,1.1071428571428328,14,3,cpfl
46,263.0,237.66666666666666,246.8359375,202.0,31.785741037976894,713.0,1010.3333333333285,196,281,11,2,2,1,196.66666666666666,281.3333333333333,11.0,1.7320508075877812,1.4142135623730951,0.0,1.2464047726995666,0.0,0.0,0.0,10.059235159318462,0.8947002289396495,3,0,8.070600642463313,0.0,0.0,-2.728484105298933e-12,1.3642420526494668e-12,1.0,-0.7071067811981236,0.7071067811749717,-2.8939944198406706e-12,-0.7071067811749718,-0.7071067811981238,-9.646648065609157e-13,0.0,0.11111111111313215,0.3333333333466726,14,3,cpfl
47,342.0,248.54166666666666,232.9296875,207.0,33.298360276467754,5965.0,1108.7807971014458,198,231,15,3,3,5,198.70833333333334,231.625,17.125,1.962113572692321,4.58257569495584,1.356072021415585,0.9691305232091454,2.3333200990319014,3.1641501033038035,6.208421863728203,40.23694063727385,1.789400457879299,24,0,41.51859803572653,0.0,0.0,0.4745063555262354,-0.8799723915722865,-0.022188029109420058,-0.8726830369318377,-0.47357517398634164,0.11895743623343344,-0.11518695940354982,-0.03708294290313033,-0.9926514089694375,0.2655290892232201,0.4882897604730284,1.8798617058584983,14,3,cpfl
48,1625.0,568.5053879310345,441.5234375,149.0,362.6052719685199,1055146.0,131482.58325936427,198,308,3,17,30,12,207.10075431034483,322.87068965517244,8.523706896551724,1.6300943447971854,30.430248109405877,1.4785415573029335,0.6385466495945684,9.982358875561156,14.75933243742895,24.05910433923459,730.3585298335925,7.623653004050806,1856,0,1143.7825729683461,0.0,0.0,-0.15946177036012177,0.1559432873260245,0.9748095377721587,-0.9488642588163211,0.24830457282718424,-0.19493962515112984,-0.2724491918405509,-0.9560473472851982,0.10837392497445246,6.3766550461007085,13.939910817963884,37.04123659159859,14,3,cpfl
49,815.0,358.6324110671937,309.4140625,174.0,152.7391283407973,90734.0,23329.241326306546,202,263,12,6,10,8,204.29249011857706,267.4901185770751,15.114624505928854,1.19584779719375,10.677078252031311,1.6963086543416763,0.8790493349599683,5.197710401653107,8.816921137085917,10.543695719815204,193.44810151171393,3.92353294795214,253,0,220.06512469578686,0.0,0.0,0.9922786976239292,-0.10261663066955373,0.06966213714628249,-0.09210120007446339,-0.23346697572297032,0.9679930475946685,-0.08306837657377641,-0.966934847007181,-0.2411154214408503,1.4110551148721149,4.060258955679055,5.806381253530611,14,3,cpfl
50,234.0,211.0,219.0234375,181.0,24.074883177286655,1266.0,579.6,203,342,8,1,2,3,203.0,342.5,9.0,1.6329931618554578,2.23606797749979,0.0,1.0918957468809676,0.0,0.0,0.0,15.96804047389762,1.1272516517868265,6,0,14.624143852112987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.6666666666666714,14,3,cpfl
51,547.0,275.36610169491524,253.7890625,165.0,81.22996793384718,81233.0,6598.307690533841,204,284,9,11,11,9,208.23389830508475,289.56610169491523,13.349152542372881,1.8797440684682125,12.84523257866513,1.4048311190655978,0.8059737100695602,5.335299587263448,7.49519488972553,14.089048135974824,214.3049167803454,4.129629937082089,295,0,265.8956664502737,0.0,0.0,-0.7468654757864358,-0.6628370574667765,-0.05328223275244752,-0.04372342080460328,-0.03100328448274228,0.9985624962036307,-0.6635361509001937,0.7481215353136598,-0.005826220772359343,1.5875237726122116,3.1330582924885477,11.070466484175824,14,3,cpfl
52,258.0,220.72222222222223,225.9765625,133.0,30.974003436573867,3973.0,959.3888888888896,205,298,11,2,3,4,205.5,299.0,12.5,1.4216790398812404,3.7416573867739413,1.4459723341905577,1.0447264429324727,2.2614350462075743,3.269972512385098,4.648851381845693,33.2148626755925,1.6257782104178669,18,0,31.792880232226864,0.0,0.0,0.988105261654726,0.1243757587857481,-0.0904359580958492,0.0814791981892124,-0.9221953581946507,-0.37804346520827786,-0.13041906360915104,0.3661780877533615,-0.9213601228057361,0.23538000476383675,0.49214098557952934,0.9947012318853139,14,3,cpfl
53,245.0,245.0,246.8359375,245.0,0.0,245.0,0.0,212,282,14,1,1,1,212.0,282.0,14.0,0.0,0.0,0.0,1.6098024574568734,0.0,0.0,0.0,4.835975862049411,0.6203504908994001,1,0,3.0040803078963907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,3,cpfl
54,896.0,344.7475247524753,288.5546875,159.0,162.8887561631862,69639.0,26532.746884389933,228,238,14,6,7,9,230.29207920792078,241.15841584158414,17.0,1.4719212372415498,9.0,1.0412288336577045,0.9359630259496898,6.229577615896341,6.486415835179891,9.547493221381165,166.48880551831897,3.639884364077085,202,0,177.87968210537852,0.0,0.0,0.9835148126120222,-0.17240887090325313,0.05453250963053883,0.17077169401321304,0.9847439243715196,0.03341305040303945,-0.05946126383282604,-0.023549620957542438,0.9979527911961369,2.05332300259861,2.226125500419144,4.8230169415588815,14,3,cpfl
55,1010.0,388.11742424242425,344.1796875,148.0,161.74908264151028,614778.0,26162.765735370125,231,268,9,12,44,11,235.4760101010101,287.4311868686869,13.757575757575758,5.361013071523199,43.474130238568314,1.0418790863210725,0.5856652753623048,8.040659708736595,8.377395190757147,44.91132512296464,657.1344608359121,7.231396743301494,1584,0,1122.0307716372547,0.0,0.0,0.7229270401257678,0.06200457505256663,0.6881365615396027,0.6904699133211315,-0.02871600947336159,-0.7227909030959335,-0.025055806778186508,0.9976626802043241,-0.06357187329486007,4.1648182583463065,4.5209603243360865,129.93448457602818,14,3,cpfl
56,1761.0,569.2847380410022,441.5234375,147.0,388.1502598461009,249916.0,150660.62421859562,239,248,8,8,9,12,242.6902050113895,251.91799544419135,12.831435079726651,1.354962204661361,11.874342087037917,1.2813121379840036,0.9255202769226062,7.223421299080299,9.255457388283766,12.540794947978254,279.33614670102037,4.714749650390264,439,0,301.8152639830051,0.0,0.0,0.8244776078279881,-0.562226034959963,0.06433163920993458,-0.5551988389847495,-0.8256484808371848,-0.10029374497562284,0.10950307475237855,0.0469730955382704,-0.9928759262442255,2.6840898219827025,4.406633439842476,8.090237816631156,14,3,cpfl
57,428.0,248.5655737704918,232.9296875,164.0,62.367345199140324,30325.0,3889.6857471887315,246,309,12,4,8,6,247.7622950819672,312.4672131147541,14.565573770491802,1.2400463014815033,7.54983443527075,1.7049727508400332,0.9272087211314883,4.013249319438415,6.842480731969807,8.48499292463761,118.95718493675824,3.0767372327663787,122,0,128.29601601632132,0.0,0.0,0.9900179427564814,0.14073168154545218,-0.00768549475398379,-0.027458680605874034,0.1391068524366037,-0.9898966130180291,-0.1382407099215303,0.9802264419074662,0.14158258616730013,0.8145393538410961,2.3678105790048734,3.6410174415356336,14,3,cpfl
58,233.0,210.3846153846154,212.0703125,197.0,11.687161485567822,2735.0,136.58974358973987,246,348,5,2,3,3,246.69230769230768,348.84615384615387,6.153846153846154,1.1338934190332488,3.0,1.8027756376754125,1.041840513954153,1.8887002803189639,3.40490285222975,3.8607969365908525,26.737021545657736,1.4586516277963593,13,0,25.663257655609197,0.0,0.0,0.9539980920007207,-0.21199957602407832,0.21199957600098027,2.4073585572909062e-11,0.7071067812021927,0.7071067811709021,-0.29981267561426433,-0.6745785200727077,0.6745785201127665,0.1656804733812119,0.5384615384551381,0.6923076923062614,14,3,cpfl
59,525.0,281.1666666666667,267.6953125,163.0,79.94270667124412,62419.0,6390.83634992458,247,320,12,5,14,8,249.23873873873873,326.97747747747746,14.891891891891891,1.6722424475793805,13.30413469565007,1.8799894013446459,0.8120810587110631,4.1550995732176865,7.8115431591809115,13.062794051880653,177.30437042851074,3.7562525863880585,222,0,218.3333406518909,0.0,0.0,0.9882509802573394,-0.15197396300972052,-0.016245448209502814,0.007659385421151188,-0.056912673129094704,0.9983497791116456,-0.15264774428525898,-0.9867445779959573,-0.05507997785222216,0.8968625877156093,3.1698353893019187,8.864111210550785,14,3,cpfl
60,471.0,279.4567901234568,267.6953125,161.0,74.74525044465551,67908.0,5586.852464034276,249,280,15,9,9,9,252.86008230452674,283.69958847736626,19.123456790123456,1.291397884927635,9.9498743710662,1.4823956899301312,0.8840540057732192,5.468561464396691,8.10657194493966,10.468809863708781,188.31647094455946,3.871143062226448,243,0,213.0146684645724,0.0,0.0,0.7279043661601973,0.6773194378809042,0.10674086749515466,0.02892477900916418,0.12520158838652565,-0.9917095942990378,-0.6850683111078735,0.724957199656772,0.0715434677774274,1.5667497449395391,3.44292783530724,5.741800006173031,14,3,cpfl
61,1353.0,409.5087209302326,351.1328125,145.0,202.50647239232387,704355.0,41008.871360783036,254,282,6,11,55,14,258.7063953488372,311.1488372093023,10.717441860465117,4.771913743005952,54.62600113499065,1.8980158042085784,0.5415138719802797,5.759867995356376,10.932320485341581,52.168090366947,694.2295396801759,7.432700144648346,1720,0,1282.0161691175617,0.0,0.0,0.8908398363163733,-0.07147126549237333,0.44866049997825286,-0.45084006902730206,-0.0171181109638205,0.8924405876227773,-0.056103637950446296,-0.9972957577799824,-0.047471605437105546,2.5337012023037446,9.12756735038475,207.84530358090365,14,3,cpfl
62,1761.0,456.26406101048616,344.1796875,148.0,310.55431826745087,478621.0,96443.98459456116,256,244,8,13,36,12,262.35462345090565,256.70924690181124,13.408007626310772,3.0204973372879516,35.41186241925155,1.066761467783528,0.629083853183821,8.353232881916492,8.910906969850865,26.91537077525519,499.2688261089483,6.303217496125572,1049,0,793.6443187694723,0.0,0.0,0.4463583209714362,-0.0712801439111205,-0.8920108689828681,0.8945214055386737,0.062729930266765,0.4426018649778186,0.024407054977542572,-0.9954818415886564,0.0917616408669032,5.23292386131327,5.954962848224797,54.32953284931567,14,3,cpfl
63,473.0,274.7096774193548,253.7890625,166.0,87.17316234186485,17032.0,7599.160232681124,256,269,9,4,4,6,257.53225806451616,270.30645161290323,11.774193548387096,1.6136193232213087,5.916079783099616,1.1041840392150062,0.976308803858938,3.918949648571095,4.327241652439461,6.98252074662442,75.7551072681534,2.4552800029918562,62,0,77.59338742898284,0.0,0.0,-0.7400462963524839,0.6662939545974824,-0.09156334049071756,-0.6713296193273484,-0.7400367544965482,0.04076940284101764,-0.04059583068209349,0.09164042809297125,0.9949643262299239,0.781817333729582,0.9532092000942637,2.481934964589196,14,3,cpfl
64,427.0,248.239837398374,232.9296875,137.0,55.89767800637219,61067.0,3124.550406504065,260,301,15,9,10,9,262.7560975609756,305.3780487804878,19.463414634146343,1.633800321964166,10.488088481701515,1.1726440767523276,0.8543452901568693,5.935651027334485,6.960406018872653,11.371913594635458,189.86322896440714,3.8870085799412455,246,0,222.23242891588444,0.0,0.0,0.889058947963409,0.1758405003551855,0.42267517727095627,-0.37987858754556103,-0.2318734653749095,0.8955037435876078,0.2554729844241574,-0.956720865503553,-0.1393511382786143,1.9569159899370947,2.690943692118294,7.1829453942818535,14,3,cpfl
65,263.0,263.0,260.7421875,263.0,0.0,263.0,0.0,267,255,14,1,1,1,267.0,255.0,14.0,0.0,0.0,0.0,1.6098024574568734,0.0,0.0,0.0,4.835975862049411,0.6203504908994001,1,0,3.0040803078963907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,3,cpfl
66,334.0,235.95238095238096,232.9296875,187.0,37.9961181463686,9910.0,1443.7049941928012,268,256,11,4,4,4,269.5238095238095,257.0238095238095,12.428571428571429,1.1028141599793906,4.69041575982343,1.25652387672761,1.021334305080318,3.5848331563310003,4.504428455014702,4.967547482804304,58.43194168401151,2.1563548355347035,42,0,57.211376719022866,0.0,0.0,0.535264128630205,-0.8425016947516196,0.06068943023621591,-0.504182999555203,-0.37631339492899407,-0.7772951381274259,0.6777107167230488,0.3854596258204809,-0.6262020930187562,0.644252786581399,1.0171799634580747,1.2370933270563225,14,3,cpfl
67,424.0,244.76623376623377,232.9296875,163.0,61.75629013432691,18847.0,3813.839371155163,272,315,3,5,4,6,273.7402597402597,316.54545454545456,5.3896103896103895,1.3223615069182884,5.916079783099616,1.2983190161987572,0.9775397643883211,4.040728671842916,5.2461548739532065,6.937313264647485,87.52751689022831,2.639170037117654,77,0,89.5385743668414,0.0,0.0,0.6041788875090967,-0.7968466880557655,0.0017965586067440395,-0.7965149747910493,-0.603859063168058,0.030300606650858625,-0.023060069858622235,-0.019737972650527888,-0.9995392166462319,0.8212167761653714,1.3842694967821814,2.4205889505322826,14,3,cpfl
68,629.0,250.76498800959232,225.9765625,145.0,87.48067051367116,104569.0,7652.867713521495,272,321,3,8,30,9,275.8249400479616,332.0071942446043,6.381294964028777,4.1585201678232355,29.086079144497972,1.2451710405870065,0.5927779501635352,4.980200938775869,6.201201985267934,25.78782352048219,269.9239958811826,4.6346379687957615,417,0,455.35431236387274,0.0,0.0,0.8883405516803639,-0.08070274892491001,-0.4520377534633468,0.43953645814313624,-0.1354443316124473,0.8879541288811291,-0.13288629050136616,-0.9874927338213781,-0.08484889184170989,2.0850156404021205,3.2327144185358234,55.90426788228596,14,3,cpfl
69,318.0,227.42857142857142,219.0234375,158.0,44.02033640502658,19104.0,1937.7900172117088,277,310,3,5,5,6,279.23809523809524,312.07142857142856,5.642857142857143,1.1744645042102126,6.0,1.2393137800720593,0.9805005818912557,4.463676755366283,5.531896112712773,6.497015625359609,92.75492569774431,2.71683684833277,84,0,94.5995621122757,0.0,0.0,0.7409869081457128,0.6694814427109259,0.05227810079138268,0.6558048896452032,-0.7047070904492901,-0.2707542490671902,-0.1444241969827057,0.23490958800396475,-0.9612279317569298,1.0182110392947665,1.5638689560620476,2.157149029593452,14,3,cpfl
70,1223.0,388.13361547763,330.2734375,141.0,186.48436479435009,641973.0,34776.41831275224,279,283,5,16,37,18,286.05925030229747,298.7043530834341,13.922007255139057,2.712713197575752,37.76241517699841,1.5799402517139147,0.5985770150775265,7.755632557740568,12.253436055477264,33.24005770334374,676.3546205835875,7.336388115037308,1654,0,1129.937507700638,0.0,0.0,0.8852883111554698,0.04931037511614426,-0.46242090462845803,-0.43222713082738323,-0.27965741593722454,-0.8573047515837305,-0.17159345415319452,0.9588327365172804,-0.22626415950069464,4.6445492704198665,11.593775903063527,85.31642758592021,14,3,cpfl
71,458.0,254.56043956043956,225.9765625,151.0,76.52613334181395,23165.0,5856.249084249087,280,255,9,5,5,8,281.7032967032967,257.27472527472526,12.45054945054945,1.6143418485852865,7.615773105863909,1.171050027776397,0.9305103354180838,4.281856638087828,5.014268334967301,8.09474321317378,97.83893561103258,2.7903001836133603,91,0,105.14545823617635,0.0,0.0,0.44097473963048295,-0.8959058690679979,0.05379547171782917,-0.8807761507609031,-0.44349366917964245,-0.1659720990057823,0.17255332873820478,0.025807734637002984,-0.9846620280960725,0.9420171451248742,1.2918429059439345,3.3666712857318197,14,3,cpfl
