label,maximum,mean,median,minimum,sigma,sum,variance,bbox_3,bbox_4,bbox_5,elongation,feret_diameter,flatness,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_ellipsoid_diameter_2,equivalent_spherical_perimeter,equivalent_spherical_radius,volume,surface_area,bbox_volume,convex_volume,sphericity,solidity,perimeter_2d,major_axis_length_2d,minor_axis_length_2d,age,image_id,genotype
185,359.0,244.44827586206893,253.7890625,184.0,42.031099206333074,7089.0,1766.6133004926128,3,4,6,2.0115745316489817,5.196152422706632,1.1266230959862171,2.788915240958024,3.142056323211276,6.3204804767784415,45.647408114599536,1.9059132510127017,29.0,76.80020141601562,72,35,0.5943657343726757,0.8285714285714286,9.940670081940503,3.4641016151377544,2.8284271247461903,14,3,cpfl
186,304.0,225.27272727272728,219.0234375,142.0,44.05981213594248,7434.0,1941.267045454544,4,4,4,1.122099588116439,3.741657386773941,1.216145920338124,3.361276042139835,4.087802145778637,4.586921104079704,49.75385671019088,1.989795496189589,33.0,57.44719696044922,64,33,0.866079797495516,1.0,11.281428612607748,4.0,3.149603149604724,14,3,cpfl
187,686.0,266.4226804123711,232.9296875,135.0,105.00133021011716,77529.0,11025.279345894063,7,19,9,2.3709083095093617,18.35755975068582,1.4663562972649615,4.777127840476196,7.00497149172204,16.608145117599975,212.3632927028676,4.11087994016685,291.0,473.1140441894531,1197,513,0.4488627960023718,0.5672514619883041,46.10168216385742,20.28390285948152,5.408383452537589,14,3,cpfl
188,1609.0,530.3302938196555,448.4765625,183.0,267.86929225364634,523436.0,71753.95773246938,10,19,12,1.7742081734007091,19.82422760159901,1.677962809470869,7.22630738213703,12.125475037030732,21.51311691706619,479.397273367779,6.176505717687739,987.0,728.8477783203125,2280,1389,0.6577467718603575,0.7105831533477321,51.23467849039875,21.005749578498527,8.255271562081434,14,3,cpfl
190,213.0,187.875,184.2578125,163.0,15.335688224965104,3006.0,235.1833333333333,3,3,3,1.1606165153151216,3.0,1.080231538291863,2.8257450113946887,3.0524588804794424,3.542734189004748,30.7065326828402,1.563185283593544,16.0,29.086027145385746,27,16,1.055714227637704,1.0,9.155271918543056,3.0237157840738176,2.799416848895061,14,3,cpfl
191,399.0,236.2216216216216,232.9296875,164.0,44.47482883081129,43701.0,1978.010399529964,6,11,8,2.0217713909838446,11.789826122551595,1.3850611097452616,4.499535987388545,6.23213230803112,12.599946805203434,157.01167382448745,3.534769017368711,185.0,254.0967712402344,528,259,0.6179207750579467,0.7142857142857143,28.02117612289896,11.95807117596899,4.827581698247633,14,3,cpfl
192,265.0,220.94117647058823,219.0234375,173.0,28.623571117689224,3756.0,819.3088235294126,2,4,3,1.2794623284133178,3.741657386773941,1.6503324231768617,2.104230496446009,3.472679814122394,4.443163000810966,31.97300130546736,1.5950957970054265,17.0,19.831098556518555,24,19,1.6122657660312882,0.8947368421052632,9.710632285812853,4.155374705678736,1.9054711331003733,14,3,cpfl
193,742.0,321.14516129032256,267.6953125,180.0,126.67099500856672,59733.0,16045.54097646034,8,5,9,1.6945625155264084,9.16515138991168,1.0919665002815022,5.602037763369383,6.117237570911279,10.366041486236076,157.5769731420475,3.5411265292993765,186.0,164.07508850097656,360,220,0.9603954785683974,0.8454545454545455,20.762023102292947,7.498280149780556,5.303899541937276,14,3,cpfl
194,450.0,243.14814814814807,219.0234375,142.0,78.2998871374786,39390.0,6130.872325741889,6,7,8,1.4755964842706464,8.18535277187245,1.0627638169968323,5.704598545320186,6.06264092445906,8.94601163352713,143.7123642650786,3.3817549553604795,162.0,186.0333709716797,336,197,0.7725085209951728,0.8223350253807107,19.651302367753352,6.443201935024447,5.79289923299766,14,3,cpfl
195,816.0,337.1446808510638,302.4609375,165.0,145.09037974392135,79229.0,21051.21829423532,5,11,9,1.2002410878134788,10.246950765959598,1.8558343159760875,4.770612217517356,8.853465861483485,10.626293496506438,184.16030801848427,3.828186472892078,235.0,234.786849975586,495,285,0.7843723276564848,0.8245614035087719,25.339659061564475,10.75187344254659,4.85769672534848,14,3,cpfl
196,1030.0,364.58310626703,316.3671875,136.0,168.12481336943733,535208.0,28265.952870508136,13,43,10,3.957899284586611,42.30839160261236,1.3117201279045174,7.439209279035144,9.758160547004453,38.62181664787022,624.6472440546347,7.050379301144892,1468.0,1440.24267578125,5590,2755,0.433709717507016,0.5328493647912885,111.62462889934054,42.245833750897006,10.392466877898949,14,3,cpfl
197,266.0,220.11111111111111,225.9765625,187.0,20.835128127817384,5943.0,434.1025641025671,2,4,5,1.7192874944312193,4.58257569495584,1.5983003799988358,2.272828207777143,3.632662188162281,6.245590671600559,43.523782758444696,1.8610514726982,27.0,35.144805908203125,40,31,1.2384129499001109,0.8709677419354839,9.710632285812853,4.155374705678736,1.9054711331003733,14,3,cpfl
199,271.0,225.8928571428572,232.9296875,150.0,27.524183690541857,6325.0,757.5806878306903,3,5,4,1.3421344711067138,4.58257569495584,1.6191690921308255,2.4770018027149288,4.01068476010835,5.382878269283777,44.59191724382245,1.8837494593627715,28.0,53.736663818359375,60,31,0.8298229565302381,0.9032258064516128,11.836788979877545,4.988876515698589,2.266230894930126,14,3,cpfl
200,1214.0,344.06142506142504,281.6015625,146.0,182.28374368753376,140033.0,33227.363212742515,11,11,12,1.9469910325821147,15.652475842498529,1.308564174442292,6.154799754764818,8.053950459951446,15.680969322386062,265.59123024383734,4.597290350585027,407.0,461.0702209472656,1452,607,0.5760320623140265,0.6705107084019769,37.96184620483947,14.39513530381211,6.791365115981867,14,3,cpfl
202,348.0,220.75572519083968,212.0703125,141.0,51.35818287030102,28919.0,2637.662947739281,5,9,8,1.4083031369907906,8.602325267042627,1.5457752854871,4.204954194901158,6.499914271083517,9.153849658138125,124.73786935146596,3.1506069651764594,131.0,200.53298950195312,360,179,0.6220316650206378,0.7318435754189944,22.658142000229983,9.48217295753735,4.528433532617075,14,3,cpfl
203,269.0,211.4,212.0703125,170.0,25.70357337434873,4228.0,660.6736842105288,2,5,5,1.224744871391589,4.47213595499958,2.800560167391178,1.5842801334108452,4.436871835619595,5.434036025696884,35.631774804909234,1.6838903009606296,20.0,57.80432891845703,50,30,0.6164205254449713,0.6666666666666666,11.051390816480096,4.898979485566356,1.9364916731037085,14,3,cpfl
204,244.0,218.48275862068965,219.0234375,175.0,19.61708564647371,6336.0,384.83004926108487,2,8,3,2.592064720660804,7.280109889280518,1.8209319021553108,1.86089574003912,3.3885644196221496,8.783378285789027,45.647408114599536,1.9059132510127017,29.0,41.52312469482422,48,36,1.099324977349053,0.8055555555555556,16.739747510291217,8.051970105292165,1.7699490309728143,14,3,cpfl
205,1058.0,335.6414593698176,295.5078125,142.0,137.1125855661324,1011959.0,18799.86112062998,25,58,17,2.895022446039735,61.04096984812741,1.8260968706320704,8.417756875194216,15.37163948753375,44.50124134884094,1009.2738062776506,8.961889175900918,3015.0,3324.245361328125,24650,9883,0.3036099013685375,0.3050693109379743,226.35138220617225,58.5838033296432,19.84992128719436,14,3,cpfl
206,783.0,352.05420054200545,309.4140625,154.0,138.56450503039505,129908.0,19200.12205431837,8,16,7,2.179162591974729,15.811388300841896,1.5201501927212828,5.191844824475505,7.892383910505435,17.19878777927667,248.7912116925917,4.449514082385745,369.0,325.98175048828125,896,480,0.7632059503942553,0.76875,38.51720657210926,17.55125620138686,5.142932280334052,14,3,cpfl
207,278.0,252.92307692307693,260.7421875,215.0,21.05730885963969,3288.0,443.41025641026016,2,3,5,1.9645803718079675,4.242640687119285,1.600017490757523,1.7027144550846445,2.724372909901096,5.35224954427705,26.737021545657736,1.4586516277963593,13.0,40.34265899658203,30,18,0.662748123467097,0.7222222222222222,7.814513387875811,3.098386676965933,1.7888543819998317,14,3,cpfl
208,361.0,230.8,225.9765625,149.0,51.40148047597417,38082.0,2642.1121951219534,6,9,6,1.3431014951944271,8.48528137423857,1.3425800217492292,5.067946748178134,6.804124055392933,9.13862919228662,145.4811595650994,3.4025024372898205,165.0,169.58229064941406,324,191,0.8578794342733572,0.8638743455497382,22.88817979635764,9.140507457520224,5.1409347023007,14,3,cpfl
209,302.0,219.28571428571428,212.0703125,168.0,35.701022747396,7675.0,1274.563025210087,3,3,6,1.9732256386144016,5.477225575051661,1.201067355590558,2.863645902577511,3.439431611556508,6.786774638184149,51.74433628707787,2.029207591289981,35.0,40.890846252441406,54,39,1.2654259089584976,0.8974358974358975,9.710632285812853,3.4641016151377544,2.7386127875258306,14,3,cpfl
210,241.0,212.3333333333333,198.1640625,195.0,22.36664182810336,1274.0,500.2666666666628,2,2,2,1.15470053820702,1.7320508075688772,1.5000000000600264,1.6399612279748137,2.4599418420606614,2.8404961689854136,15.96804047389762,1.1272516517868263,6.0,11.8065185546875,8,6,1.3524766339826646,1.0,5.918394489938772,2.309401076758504,1.3333333333333333,14,3,cpfl
211,864.0,338.3185483870968,288.5546875,163.0,149.85917592870328,83903.0,22457.77261003004,6,11,9,1.1778607910878216,10.954451150103322,1.7140461701533618,5.153528559022033,8.833385889367687,10.404498891634626,190.89090856838104,3.897514059625756,248.0,233.07388305664065,594,300,0.8190145805482271,0.8266666666666667,26.68041759223172,10.755377646296916,4.995182848058382,14,3,cpfl
212,410.0,228.425,212.0703125,149.0,56.187080813248016,36548.0,3156.988050314463,7,8,11,1.6174132068054363,10.816653826391969,1.3318674100883745,4.740157771970093,6.313261655164086,10.21115277908074,142.52709921963694,3.367780601921259,160.0,252.99415588378903,616,229,0.5633612314946344,0.6986899563318777,22.88817979635764,7.263237442057333,6.374177477744119,14,3,cpfl
213,426.0,234.8589211618257,225.9765625,140.0,53.561382361715886,56601.0,2868.8216804979293,9,10,6,1.8334120586080256,11.489125293076055,1.3320477501765715,5.210822143732574,6.941063913129235,12.725830277900148,187.281761797371,3.860493371384704,241.0,206.9283447265625,540,285,0.9050561055076688,0.8456140350877193,28.806574286296414,12.246758528657551,5.25639663084451,14,3,cpfl
214,554.0,298.00970873786406,274.6484375,156.0,107.14521672130871,61390.0,11480.097466256217,5,10,8,1.296584684992165,10.3440804327886,1.7504533834900025,4.626531646453585,8.098527974358248,10.500427342533529,168.67948694648078,3.663753140274141,206.0,192.4331970214844,400,250,0.8765612667529938,0.824,23.99890053089723,10.405219791477355,4.604897968638858,14,3,cpfl
215,376.0,245.3333333333333,232.9296875,174.0,52.859408974345534,18400.0,2794.1171171171213,4,5,6,1.3895152263857795,5.916079783099616,1.155690959341754,4.257669695033865,4.920550374414002,6.837179667446504,86.00525082199549,2.616119339802647,75.0,76.8534927368164,120,85,1.1190805747309251,0.8823529411764706,14.288268245084378,5.181899763382574,4.041201040002321,14,3,cpfl
216,253.0,228.7142857142857,225.9765625,200.0,22.640040383608635,1601.0,512.5714285714299,2,3,3,1.255039288985394,2.449489742783178,1.672786743021254,1.5614220690398668,2.6119261373507063,3.278069922302997,17.69631408553066,1.1866877982896211,7.0,28.307491302490234,18,10,0.6251459691863936,0.7,7.814513387875811,3.098386676965933,1.7888543819998317,14,3,cpfl
218,313.0,212.96666666666667,212.0703125,143.0,33.75604814721138,19167.0,1139.470786516853,10,6,4,3.0688194695919453,10.723805294763608,1.1477261424806209,3.4903206989981435,4.005932311881403,12.293483072569122,97.12084763573694,2.780041634445638,90.0,128.47128295898438,240,129,0.7559732058310935,0.6976744186046512,25.339659061564475,12.170224371860373,3.503340383208088,14,3,cpfl
219,294.0,219.52631578947367,219.0234375,178.0,29.641768231628536,8342.0,878.6344238975828,3,5,5,1.2570101931526978,5.0,1.6559422696697024,2.7613318161958453,4.57260607502251,5.747812445575245,54.66044825498816,2.0856030939994468,38.0,65.09686279296875,75,50,0.8396786866492766,0.76,12.392149347147338,4.894994431930091,2.9693109114997,14,3,cpfl
220,367.0,256.08,267.6953125,150.0,60.44275528685527,6402.0,3653.32666666667,3,3,4,1.3808526948227564,3.741657386773941,1.2445331759050196,2.815747406020645,3.504291061761194,4.838909756076244,41.34701201406795,1.8139158392989043,25.0,29.13251686096192,36,25,1.419273597657252,1.0,9.155271918543056,3.0237157840738176,2.799416848895061,14,3,cpfl
222,1091.0,435.66037735849056,378.9453125,149.0,194.6661493432007,346350.0,37894.90970010932,8,26,10,2.923412531741482,25.67099530598687,1.4129855160865024,6.383629317556651,9.019975765772712,26.36911018966441,415.0134867400299,5.746801191292358,795.0,739.37744140625,2080,1110,0.5613012562984069,0.7162162162162162,60.15991261281415,26.89081146712708,6.67035483609583,14,3,cpfl
223,409.0,250.96648044692736,246.8359375,154.0,60.513987559506816,44923.0,3661.942690352145,6,13,7,1.523009061118593,12.328828005937952,1.40915696480852,4.835162333869244,6.813502678751664,10.377026317694591,153.59820667139974,3.496134568477292,179.0,261.7054443359375,546,241,0.586912538488247,0.7427385892116183,30.4726553881058,12.24424982556174,4.914096682934854,14,3,cpfl
224,1777.0,613.0022727272727,455.4296875,160.0,419.2114003369893,269721.0,175738.19817249948,8,9,12,1.5677508883677829,11.874342087037917,1.042835850680591,7.899174312268107,8.237542163608385,12.914414044964111,279.7601864941175,4.718326851800821,440.0,358.6328125,864,519,0.780074150337589,0.8477842003853564,26.12505722496192,8.436180245004193,7.863636565455214,14,3,cpfl
225,609.0,319.3986013986014,295.5078125,165.0,97.25577325904536,228370.0,9458.685432214845,14,23,12,2.0719135888398155,22.9128784747792,1.7421127329933,6.01073743031808,10.471382212036554,21.695799099054064,386.6827682396952,5.547182797321774,715.0,835.57568359375,3864,1601,0.4627740799930904,0.4465958775765147,70.33062049088231,25.130977309031508,10.081488555414,14,3,cpfl
226,891.0,367.7375504710632,316.3671875,151.0,163.30590671367838,273229.0,26668.81916757663,11,29,10,4.071649564404758,28.513154858766505,1.481864253369133,5.414200298738499,8.023109883281062,32.66729186143286,396.71321445314646,5.618668395184637,743.0,892.9124755859375,3190,1448,0.4442912662776041,0.513121546961326,69.3151845313572,33.91245457433362,6.341169675718477,14,3,cpfl
227,330.0,226.6764705882353,225.9765625,142.0,52.852778115454925,15414.0,2793.41615452151,6,4,6,1.1519033925943445,5.916079783099616,1.316045142205981,4.022699146748097,5.294053670633977,6.098238383779818,80.56691474614915,2.532056746156467,68.0,93.11181640625,144,82,0.865270573120741,0.8292682926829268,15.629026775751624,5.741161446810164,3.978591295729024,14,3,cpfl
228,263.0,219.08823529411765,225.9765625,168.0,25.52166951775021,7449.0,651.3556149732603,2,6,4,1.415105342678976,5.196152422706632,1.9752649584193345,2.274121173719638,4.491991865647848,6.35664168834877,50.75397590687949,2.009694771245976,34.0,35.78388214111328,48,36,1.4183473918992868,0.9444444444444444,13.50287008168693,6.410747983365109,1.9649396885733192,14,3,cpfl
229,1141.0,415.07211538461536,358.0859375,176.0,204.93104670762372,86335.0,41996.73390468228,6,7,9,1.4254604255550531,9.0,1.210362772956813,5.751213334674339,6.961054519622632,9.922707737853202,169.76950451229402,3.675571780648109,208.0,176.9420928955078,378,234,0.9594636399635588,0.8888888888888888,19.65130236775336,7.004211797867376,5.415093656885138,14,3,cpfl
230,504.0,244.64788732394365,212.0703125,139.0,83.53563800499407,17370.0,6978.202816901409,4,4,6,1.5506758928493207,5.916079783099616,1.134059096538917,4.081524796969064,4.628690323751924,7.177598500507025,82.91943934343999,2.568758323579416,71.0,51.1580696105957,96,74,1.620847697628254,0.9594594594594594,12.947509714417135,4.780914437337574,3.5456210417116734,14,3,cpfl
231,1451.0,397.9384328358209,309.4140625,140.0,239.8500580799188,426590.0,57528.05036094039,8,41,12,3.868374981419161,40.311288741492746,1.4410990097837808,6.34005928936274,9.136653163871108,35.34400051302321,506.54027451368574,6.348952219224,1072.0,1093.415771484375,3936,2153,0.4632641011076949,0.4979098931723177,91.74328873545954,42.99835133402906,7.157965942427546,14,3,cpfl
232,374.0,236.27848101265823,232.9296875,150.0,52.99296922617831,18666.0,2808.2547874066813,5,5,6,1.1854731081604384,6.164414002968976,1.383165642106684,4.05193800903236,5.604501438039723,6.643985739442598,89.03665834217001,2.6618249652766988,79.0,99.37393951416016,150,92,0.8959759347115634,0.8586956521739131,15.073666408481827,5.385930481961369,4.225630174819322,14,3,cpfl
233,293.0,248.9090909090909,246.8359375,211.0,29.046357931604884,2738.0,843.690909090906,2,2,3,1.5317625453818395,2.449489742783178,1.1359855069242888,2.198630990521837,2.497612940307401,3.825749954823885,23.91915948713639,1.379647140935167,11.0,9.526278495788574,12,11,2.5108608254220885,1.0,6.473754857208568,2.0,2.0,14,3,cpfl
235,443.0,252.6813186813187,239.8828125,143.0,68.91893452469749,22994.0,4749.8195360195405,4,6,6,1.1630757544122043,6.48074069840786,1.572473565310243,3.924244157078203,6.1707702008286525,7.177073206633135,97.83893561103258,2.7903001836133603,91.0,86.18191528320312,144,105,1.135260631995973,0.8666666666666667,16.739747510291213,6.511528238439882,3.919183588453085,14,3,cpfl
236,224.0,191.7692307692308,191.2109375,166.0,20.55137402605904,2493.0,422.358974358974,4,2,5,1.5416349239955136,4.242640687119285,1.548730267687435,1.886559640230528,2.9217720166225365,4.504305780778102,26.737021545657736,1.4586516277963593,13.0,49.7708625793457,40,20,0.537202293872907,0.65,9.710632285812853,4.155374705678736,1.9054711331003733,14,3,cpfl
237,1780.0,629.0626865671642,518.0078125,162.0,359.3664023713744,842944.0,129144.21115334451,17,21,13,2.2639564628200173,24.596747752497688,1.332207774389198,8.603953592127777,11.462253865916493,25.95004371822537,587.7879204894688,6.839201453225549,1340.0,954.632080078125,4641,1787,0.6157219443551127,0.7498601007274762,58.16850893986262,26.29244667150922,8.877268678303855,14,3,cpfl
238,678.0,290.07035175879395,267.6953125,146.0,111.93376051399744,57724.0,12529.166742804931,6,8,8,1.165037651608886,9.69535971483266,1.5629185112045607,5.111487161829554,7.988837905007871,9.307296951934424,164.83629412760482,3.6217751870704142,199.0,179.06280517578125,384,255,0.9205501609660888,0.7803921568627451,23.443540163627432,8.922724011357518,5.335545070547429,14,3,cpfl
239,936.0,361.0373250388802,316.3671875,149.0,156.99130432195545,232147.0,24646.269632708827,9,21,9,2.77556727108192,20.83266665599966,1.2164161833858602,6.687011519390386,8.134189030674136,22.576988850332693,360.2672405535634,5.35435860622804,643.0,575.732666015625,1701,899,0.6257543853587526,0.7152391546162402,57.15307298033751,22.90282533515137,7.349750035010301,14,3,cpfl
240,394.0,250.32394366197184,239.8828125,150.0,55.45933905018458,35546.0,3075.7382878833287,5,8,7,1.1009217701466671,7.3484692283495345,1.558007150851531,4.664425092709584,7.267207649052846,8.000627109018659,131.62640524238995,3.236432683970372,142.0,161.00741577148438,280,167,0.8175176566351795,0.8502994011976048,20.20666273502315,8.111604091281258,4.51918624817991,14,3,cpfl
241,1172.0,498.011961722488,406.7578125,199.0,230.63644057754945,208169.0,53193.16772228151,10,11,9,1.0453739511243394,10.677078252031311,1.1923974627719522,8.12870381787454,9.692645808058282,10.13243944521865,270.3553567563424,4.638339757884535,418.0,340.4601135253906,990,509,0.7940881942288958,0.8212180746561886,30.932730980361104,10.100503894239813,8.558811750613888,14,3,cpfl
242,622.0,281.8148873653281,260.7421875,143.0,92.13339654295407,287733.0,8488.562758541224,12,37,9,4.966257943798373,37.416573867739416,1.115141122966408,6.8094608604428,7.593509830709987,37.71132851807451,490.3444746234707,6.246628969056983,1021.0,1172.981201171875,3996,2082,0.4180326795805326,0.4903938520653218,101.3586362462579,42.395897124776965,8.771283555079362,14,3,cpfl
243,672.0,302.90410958904107,260.7421875,157.0,123.32899586701384,66336.0,15210.041221565918,6,8,8,1.0629968752743395,8.831760866327848,1.5156414097101936,5.553586321088536,8.417245400641875,8.94750555929962,175.70341437375492,3.739255735818739,219.0,165.9656982421875,384,245,1.0586730645832465,0.8938775510204081,21.5474212656904,8.518540041690269,5.232491314282129,14,3,cpfl
244,335.0,237.63333333333333,239.8828125,149.0,50.25279771476326,7129.0,2525.343678160916,3,4,5,1.637838137636239,4.58257569495584,1.2084021479011402,2.8827671106605948,3.483541968421026,5.705477889936372,46.690833590177625,1.927573210407049,30.0,59.20455932617188,60,39,0.7886357760547937,0.7692307692307693,11.051390816480096,4.381780460041329,2.683281572999748,14,3,cpfl
245,335.0,235.3703703703704,225.9765625,156.0,47.19692635701886,6355.0,2227.549857549862,3,4,4,1.1305908417846566,3.741657386773941,1.3074523519112962,2.988151728854068,3.9068660057580575,4.417066926189861,43.523782758444696,1.8610514726982,27.0,43.72097396850586,48,27,0.9954897800263272,1.0,10.4960304492103,3.885753375057407,2.7954428906961324,14,3,cpfl
246,278.0,239.75,239.8828125,218.0,24.731414378131653,1918.0,611.6428571428571,2,2,3,1.508688958969143,2.449489742783178,1.6002062903825316,1.5814176030045406,2.530594396049531,3.817879824949114,19.34390344819764,1.2407009817988,8.0,16.0009708404541,12,8,1.2089206111976554,1.0,5.918394489938772,2.309401076758504,1.3333333333333333,14,3,cpfl
247,383.0,244.625,239.8828125,148.0,60.30192520225695,17613.0,3636.322183098592,3,7,8,1.1929543834198515,7.280109889280518,1.8566068541369736,3.2217367122693585,5.98149846222401,7.135654809929236,83.69620930869308,2.5807620414842987,72.0,108.62507629394533,168,86,0.7705054133375854,0.8372093023255814,15.629026775751624,6.721344403334447,3.0678599553894816,14,3,cpfl
248,1780.0,459.6712871287129,385.8984375,156.0,232.5434146353519,928536.0,54076.43969026918,17,38,12,2.9504719498123,37.603191353926334,1.2927023265181232,9.214845655516775,11.912052417391957,35.146176522208755,772.7725806153588,7.841893141672314,2020.0,1629.2880859375,7752,3220,0.4743007619617508,0.6273291925465838,108.84782706299156,35.716372488005874,12.86600108687449,14,3,cpfl
249,435.0,242.4752475247525,232.9296875,130.0,64.4743346801251,97960.0,4156.939832444781,7,20,8,3.4079119269704425,20.049937655763426,1.3143336872503262,5.079578783789519,6.676261512576606,22.752111236283547,264.28450502070854,4.585966929483933,404.0,430.514404296875,1120,609,0.6138807491292734,0.6633825944170771,46.42700473499957,22.252192516319173,5.454497353157923,14,3,cpfl
250,233.0,200.0555555555556,198.1640625,170.0,14.662766861208253,3601.0,214.99673202614684,2,3,3,1.0000000000072689,3.0,1.6329931618435705,2.3447779253960084,3.829006318213435,3.829006318241268,33.2148626755925,1.6257782104178669,18.0,6.928203105926514,18,18,4.794152562759007,1.0,8.369873755145608,3.265986323710904,2.0,14,3,cpfl
251,299.0,225.4,219.0234375,190.0,30.21223175087242,4508.0,912.7789473684236,3,4,5,1.80262551860722,4.242640687119285,1.209237959513518,2.438002266358488,2.94812488586067,5.314365151293442,35.631774804909234,1.6838903009606296,20.0,70.33949279785156,60,30,0.506568549012875,0.6666666666666666,9.940670081940503,3.4641016151377544,2.8284271247461903,14,3,cpfl
252,232.0,205.8571428571429,212.0703125,186.0,17.023792873784814,1441.0,289.8095238095266,2,2,3,1.7128105141313508,2.449489742783178,1.7357630320985349,1.3734190787807847,2.383930064526512,4.0832204794748375,17.69631408553066,1.1866877982896211,7.0,18.415184020996094,12,8,0.960963195662568,0.875,5.918394489938772,2.309401076758504,1.3333333333333333,14,3,cpfl
253,1020.0,386.1064516129032,330.2734375,159.0,185.0024882811474,119693.0,34225.92067021609,7,11,9,1.2221550167291455,11.04536101718726,1.4036645068163989,6.2647447369303455,8.793599831493964,10.747142149168916,221.5092774122988,4.198469747472362,310.0,315.79791259765625,693,396,0.7014273007387283,0.7828282828282829,28.80657428629641,10.907424172081695,6.275308855881796,14,3,cpfl
254,296.0,227.56410256410257,219.0234375,169.0,34.312645261350944,8875.0,1177.3576248313093,3,5,4,1.2113502305149018,4.58257569495584,1.3551279056584675,3.223135476457631,4.367760827865537,5.290888085668876,55.61524599371288,2.103739683417501,39.0,44.45302581787109,60,40,1.2511014710578896,0.975,12.39214934714734,4.894994431930091,2.9693109114997,14,3,cpfl
256,591.0,276.4096385542169,246.8359375,146.0,97.58055396745726,45884.0,9521.96451259584,6,7,8,1.2209413923882215,8.306623862918075,1.374107829105138,5.16167916693568,7.092703754615204,8.659775597957054,146.0683700836118,3.4093623398066053,166.0,181.3194274902344,336,200,0.8055858773957293,0.83,20.20666273502315,7.23156593215116,5.383226465352738,14,3,cpfl
257,274.0,209.18965517241372,212.0703125,142.0,30.04175859579676,12133.0,902.507259528128,4,7,4,1.6723321364251638,6.6332495807108,1.3633877924588778,3.290707981249009,4.486511090181897,7.502936676539082,72.46074366073704,2.401300224224474,58.0,80.48916625976562,112,64,0.9002546184523993,0.90625,16.96978530641887,7.046631866878273,3.231678320129404,14,3,cpfl
258,313.0,231.58,225.9765625,156.0,43.91508039061626,11579.0,1928.534285714289,4,5,4,1.1534899399883738,4.69041575982343,1.1962302330884158,3.867609995767823,4.62655200673243,5.336681196598881,65.63429036687326,2.285390748670416,50.0,58.71684646606445,80,53,1.1178102080943118,0.9433962264150944,13.732907877814585,4.974602161647368,3.771236166328253,14,3,cpfl
260,274.0,224.19230769230768,219.0234375,185.0,24.634965769441205,5829.0,606.8815384615399,3,4,3,1.3018404979246945,3.741657386773941,1.112684186266227,3.134904910842628,3.488159119742928,4.541026805286697,42.44237612807351,1.8377858903240547,26.0,27.90216636657715,36,26,1.5211140085134565,1.0,11.051390816480094,4.381780460041329,2.683281572999748,14,3,cpfl
261,906.0,395.782122905028,351.1328125,164.0,168.1368795857356,212535.0,28270.01027682816,11,19,8,1.974052117523982,18.138357147217054,1.1755422826929758,7.217390104634832,8.484347238688127,16.748543632341043,319.49714494696155,5.04229857912325,537.0,490.36370849609375,1672,756,0.6515513677120065,0.7103174603174603,50.909355919256605,18.075544157519804,7.983520626399278,14,3,cpfl
262,919.0,372.6018018018018,323.3203125,132.0,165.4336768641469,206794.0,27368.30144079097,12,14,9,1.1071928722111972,13.96424004376894,1.7661297318766709,6.745414244014105,11.913276650177709,13.190294991756849,326.5974427526183,5.098019096435963,555.0,502.3094482421875,1512,826,0.6501917172681767,0.6719128329297821,50.12395775585915,13.205147872054578,12.712980656450194,14,3,cpfl
263,402.0,240.82142857142856,219.0234375,148.0,62.24120445868259,13486.0,3873.967532467529,5,4,6,1.3280417807797262,5.477225575051661,1.2787110994854567,3.665593193964827,4.687234703321171,6.22484352233118,70.78525634212264,2.3733755965792427,56.0,87.30796813964844,120,64,0.8107536786207434,0.875,13.732907877814585,5.258554520990449,3.569133712945204,14,3,cpfl
265,747.0,290.9561933534743,260.7421875,142.0,107.64488691377616,192613.0,11587.42167867966,10,25,9,3.394181565322341,24.596747752497688,1.1311477160136465,6.627685373988435,7.496891173244067,25.4458098174528,367.3297620191267,5.406586139613128,662.0,687.958740234375,2250,1162,0.5339415586085645,0.5697074010327022,65.52294673548313,27.564895561461164,7.750314100242324,14,3,cpfl
267,387.0,260.57142857142856,267.6953125,168.0,63.57814006543358,7296.0,4042.17989417989,3,3,4,1.2536551834236556,3.741657386773941,1.2981767723971454,2.9361025030803165,3.811580070875984,4.778407112887982,44.59191724382245,1.8837494593627715,28.0,25.027250289916992,36,28,1.7817345784002363,1.0,9.710632285812853,3.4641016151377544,2.7386127875258306,14,3,cpfl
268,325.0,245.8421052631579,246.8359375,167.0,44.24962417655183,4671.0,1958.02923976608,2,3,4,1.3323564275241528,3.605551275463989,1.529877127773791,2.2660725910403974,3.466812626907796,4.619030086482495,34.433924676574534,1.6553442727014267,19.0,19.60074615478516,24,19,1.7567660131228289,1.0,8.369873755145608,3.265986323710904,2.0,14,3,cpfl
269,730.0,316.5391849529781,288.5546875,175.0,107.57339545350656,100976.0,11572.035409396503,11,8,9,1.3933917248995458,10.63014581273465,1.3606665982167492,6.181185759338133,8.41053300010443,11.719167084340064,225.7760720924696,4.238713124604487,319.0,321.6263427734375,792,409,0.7019825246451051,0.7799511002444988,30.70269318423345,11.840014912593867,6.408521585386999,14,3,cpfl
